LAST SEEN   TYPE     REASON              OBJECT                                  MESSAGE
12s         Normal   Pulling             pod/payment-7f446f7f68-kwzfm            Pulling image "ghcr.io/incheon-soda/shoply-payment:latest"
11s         Normal   Started             pod/payment-7f446f7f68-kwzfm            Started container payment
11s         Normal   Started             pod/gateway-67ddf64db9-7wghc            Started container gateway
11s         Normal   Pulled              pod/payment-7f446f7f68-kwzfm            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 722ms (1.168s including waiting). Image size: 62780980 bytes.
11s         Normal   Created             pod/payment-7f446f7f68-kwzfm            Created container: payment
11s         Normal   Started             pod/gateway-67ddf64db9-hcgz9            Started container gateway
11s         Normal   Pulled              pod/gateway-67ddf64db9-7wghc            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 709ms (1.982s including waiting). Image size: 63587715 bytes.
11s         Normal   Created             pod/gateway-67ddf64db9-7wghc            Created container: gateway
9s          Normal   Pulling             pod/payment-7f446f7f68-8t46k            Pulling image "ghcr.io/incheon-soda/shoply-payment:latest"
8s          Normal   Created             pod/payment-7f446f7f68-8t46k            Created container: payment
8s          Normal   Started             pod/payment-7f446f7f68-8t46k            Started container payment
8s          Normal   Pulled              pod/payment-7f446f7f68-8t46k            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 741ms (741ms including waiting). Image size: 62780980 bytes.
3s          Normal   Pulling             pod/payment-7f446f7f68-6mlng            Pulling image "ghcr.io/incheon-soda/shoply-payment:latest"
2s          Normal   Started             pod/payment-7f446f7f68-6mlng            Started container payment
2s          Normal   Pulled              pod/payment-7f446f7f68-6mlng            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 725ms (725ms including waiting). Image size: 62780980 bytes.
2s          Normal   Created             pod/payment-7f446f7f68-6mlng            Created container: payment
