LAST SEEN   TYPE      REASON                         OBJECT                                  MESSAGE
57m         Normal    SuccessfulRescale              horizontalpodautoscaler/product-hpa     New size: 3; reason: All metrics below target
57m         Normal    ScalingReplicaSet              deployment/product                      Scaled down replica set product-7f7cb5797d from 4 to 3
57m         Warning   BackOff                        pod/order-556547d684-c4brx              Back-off restarting failed container order in pod order-556547d684-c4brx_shoply(488b3e21-9f99-4187-88a6-e48a348052b9)
57m         Normal    Pulling                        pod/order-556547d684-kk58j              Pulling image "ghcr.io/incheon-soda/shoply-order:latest"
57m         Normal    Pulling                        pod/payment-84d4c68676-bbn7b            Pulling image "ghcr.io/incheon-soda/shoply-payment:latest"
57m         Normal    Pulled                         pod/order-556547d684-kk58j              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 727ms (727ms including waiting). Image size: 69825511 bytes.
57m         Normal    Created                        pod/order-556547d684-kk58j              Created container: order
57m         Normal    Started                        pod/order-556547d684-kk58j              Started container order
57m         Normal    Started                        pod/payment-84d4c68676-bbn7b            Started container payment
57m         Normal    Created                        pod/payment-84d4c68676-bbn7b            Created container: payment
57m         Normal    Pulled                         pod/payment-84d4c68676-bbn7b            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 740ms (1.467s including waiting). Image size: 62780980 bytes.
57m         Warning   BackOff                        pod/payment-84d4c68676-2gdhh            Back-off restarting failed container payment in pod payment-84d4c68676-2gdhh_shoply(99b87c5b-e398-45bc-a006-be2a0a2f6fc9)
57m         Normal    Pulling                        pod/order-556547d684-c4brx              Pulling image "ghcr.io/incheon-soda/shoply-order:latest"
57m         Normal    Pulling                        pod/inventory-7c5c586469-lq6f8          Pulling image "ghcr.io/incheon-soda/shoply-inventory:latest"
57m         Normal    Pulled                         pod/order-556547d684-c4brx              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 776ms (776ms including waiting). Image size: 69825511 bytes.
57m         Normal    Started                        pod/order-556547d684-c4brx              Started container order
57m         Normal    Created                        pod/order-556547d684-c4brx              Created container: order
57m         Normal    Pulled                         pod/inventory-7c5c586469-lq6f8          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 734ms (734ms including waiting). Image size: 63283423 bytes.
57m         Normal    Created                        pod/inventory-7c5c586469-lq6f8          Created container: inventory
57m         Warning   BackOff                        pod/order-556547d684-zswk8              Back-off restarting failed container order in pod order-556547d684-zswk8_shoply(0f512a19-b563-49e3-af35-6a87b530d607)
57m         Normal    Started                        pod/inventory-7c5c586469-lq6f8          Started container inventory
56m         Normal    Pulling                        pod/order-556547d684-jzf6v              Pulling image "ghcr.io/incheon-soda/shoply-order:latest"
56m         Normal    Created                        pod/order-556547d684-jzf6v              Created container: order
56m         Normal    Started                        pod/order-556547d684-jzf6v              Started container order
56m         Normal    Pulled                         pod/order-556547d684-jzf6v              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 721ms (721ms including waiting). Image size: 69825511 bytes.
56m         Normal    Pulling                        pod/payment-84d4c68676-2gdhh            Pulling image "ghcr.io/incheon-soda/shoply-payment:latest"
56m         Normal    Created                        pod/payment-84d4c68676-2gdhh            Created container: payment
56m         Normal    Started                        pod/payment-84d4c68676-2gdhh            Started container payment
56m         Normal    Pulled                         pod/payment-84d4c68676-2gdhh            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 714ms (715ms including waiting). Image size: 62780980 bytes.
56m         Normal    Pulling                        pod/order-556547d684-zswk8              Pulling image "ghcr.io/incheon-soda/shoply-order:latest"
56m         Normal    Pulled                         pod/order-556547d684-zswk8              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 744ms (744ms including waiting). Image size: 69825511 bytes.
56m         Normal    Created                        pod/order-556547d684-zswk8              Created container: order
56m         Normal    Started                        pod/order-556547d684-zswk8              Started container order
56m         Warning   BackOff                        pod/order-556547d684-9lq9c              Back-off restarting failed container order in pod order-556547d684-9lq9c_shoply(845eb03a-7b7e-419e-881f-6b018d4d73a7)
56m         Normal    Killing                        pod/product-7f7cb5797d-48lg7            Stopping container product
56m         Normal    SuccessfulDelete               replicaset/product-7f7cb5797d           Deleted pod: product-7f7cb5797d-48lg7
56m         Normal    Killing                        pod/gateway-7b76d459b9-hszdg            Stopping container gateway
56m         Normal    Killing                        pod/gateway-7b76d459b9-tqr9p            Stopping container gateway
56m         Normal    Killing                        pod/gateway-7b76d459b9-sl6ph            Stopping container gateway
56m         Normal    Killing                        pod/inventory-7c5c586469-lq6f8          Stopping container inventory
56m         Normal    Killing                        pod/gateway-7b76d459b9-sszzk            Stopping container gateway
56m         Normal    Killing                        pod/order-556547d684-zswk8              Stopping container order
56m         Normal    ScalingReplicaSet              deployment/inventory                    Scaled down replica set inventory-7c5c586469 from 4 to 2
56m         Normal    Killing                        pod/gateway-7b76d459b9-kvspx            Stopping container gateway
56m         Normal    ScalingReplicaSet              deployment/order                        Scaled down replica set order-556547d684 from 10 to 7
56m         Normal    Killing                        pod/gateway-7b76d459b9-d9ss7            Stopping container gateway
56m         Normal    SuccessfulRescale              horizontalpodautoscaler/inventory-hpa   New size: 2; reason: All metrics below target
56m         Normal    SuccessfulDelete               replicaset/inventory-7c5c586469         Deleted pod: inventory-7c5c586469-dkg5s
56m         Normal    SuccessfulDelete               replicaset/inventory-7c5c586469         Deleted pod: inventory-7c5c586469-lq6f8
56m         Warning   BackOff                        pod/payment-84d4c68676-xh6k8            Back-off restarting failed container payment in pod payment-84d4c68676-xh6k8_shoply(0679d06f-09b9-418a-9db5-b15321d74008)
56m         Normal    SuccessfulDelete               replicaset/order-556547d684             Deleted pod: order-556547d684-kk58j
56m         Normal    Killing                        pod/order-556547d684-kk58j              Stopping container order
56m         Normal    Killing                        pod/order-556547d684-c4brx              Stopping container order
56m         Normal    Killing                        pod/order-556547d684-jzf6v              Stopping container order
56m         Normal    Killing                        pod/gateway-7b76d459b9-mb4cj            Stopping container gateway
56m         Normal    Pulling                        pod/payment-84d4c68676-7qj4t            Pulling image "ghcr.io/incheon-soda/shoply-payment:latest"
56m         Normal    Created                        pod/payment-84d4c68676-7qj4t            Created container: payment
56m         Normal    Pulled                         pod/payment-84d4c68676-7qj4t            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 710ms (710ms including waiting). Image size: 62780980 bytes.
55m         Normal    Pulling                        pod/payment-84d4c68676-xh6k8            Pulling image "ghcr.io/incheon-soda/shoply-payment:latest"
55m         Normal    Created                        pod/payment-84d4c68676-xh6k8            Created container: payment
55m         Normal    Pulled                         pod/payment-84d4c68676-xh6k8            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 750ms (750ms including waiting). Image size: 62780980 bytes.
55m         Normal    Started                        pod/payment-84d4c68676-xh6k8            Started container payment
55m         Normal    Killing                        pod/order-556547d684-6dppq              Stopping container order
55m         Normal    ScalingReplicaSet              deployment/order                        (combined from similar events): Scaled down replica set order-556547d684 from 4 to 2
55m         Normal    Killing                        pod/order-556547d684-d2fh6              Stopping container order
55m         Normal    SuccessfulRescale              horizontalpodautoscaler/order-hpa       (combined from similar events): New size: 2; reason: All metrics below target
55m         Warning   BackOff                        pod/payment-84d4c68676-h2msj            Back-off restarting failed container payment in pod payment-84d4c68676-h2msj_shoply(ee12d018-35d7-45b0-a622-ef24306649f4)
55m         Normal    SuccessfulDelete               replicaset/payment-84d4c68676           Deleted pod: payment-84d4c68676-9f56k
55m         Normal    SuccessfulDelete               replicaset/payment-84d4c68676           Deleted pod: payment-84d4c68676-h2msj
55m         Normal    SuccessfulRescale              horizontalpodautoscaler/payment-hpa     New size: 4; reason: All metrics below target
55m         Normal    ScalingReplicaSet              deployment/payment                      Scaled down replica set payment-84d4c68676 from 6 to 4
54m         Warning   Unhealthy                      pod/payment-84d4c68676-2gdhh            Readiness probe failed: Get "http://10.244.1.70:4004/health": dial tcp 10.244.1.70:4004: connect: connection refused
54m         Normal    ScalingReplicaSet              deployment/payment                      (combined from similar events): Scaled down replica set payment-84d4c68676 from 4 to 2
54m         Normal    Killing                        pod/payment-84d4c68676-2gdhh            Stopping container payment
54m         Normal    Killing                        pod/payment-84d4c68676-bbn7b            Stopping container payment
54m         Normal    SuccessfulRescale              horizontalpodautoscaler/payment-hpa     (combined from similar events): New size: 2; reason: All metrics below target
10m         Normal    SuccessfulRescale              horizontalpodautoscaler/order-hpa       New size: 3; reason: cpu resource utilization (percentage of request) above target
10m         Normal    ScalingReplicaSet              deployment/order                        Scaled up replica set order-556547d684 from 2 to 3
10m         Normal    SuccessfulCreate               replicaset/order-556547d684             Created pod: order-556547d684-zcbhh
10m         Normal    Pulled                         pod/order-556547d684-zcbhh              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 1.283s (1.283s including waiting). Image size: 69825511 bytes.
10m         Normal    SuccessfulRescale              horizontalpodautoscaler/gateway-hpa     New size: 3; reason: cpu resource utilization (percentage of request) above target
10m         Normal    SuccessfulRescale              horizontalpodautoscaler/payment-hpa     New size: 3; reason: cpu resource utilization (percentage of request) above target
10m         Normal    SuccessfulCreate               replicaset/payment-84d4c68676           Created pod: payment-84d4c68676-kjxzw
10m         Normal    ScalingReplicaSet              deployment/payment                      Scaled up replica set payment-84d4c68676 from 2 to 3
10m         Normal    Pulling                        pod/gateway-7b76d459b9-92tht            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
10m         Normal    ScalingReplicaSet              deployment/gateway                      Scaled up replica set gateway-7b76d459b9 from 2 to 3
10m         Normal    SuccessfulCreate               replicaset/gateway-7b76d459b9           Created pod: gateway-7b76d459b9-92tht
10m         Normal    Pulled                         pod/gateway-7b76d459b9-92tht            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 819ms (819ms including waiting). Image size: 63587715 bytes.
10m         Normal    Pulled                         pod/payment-84d4c68676-kjxzw            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 789ms (789ms including waiting). Image size: 62780980 bytes.
10m         Normal    Started                        pod/gateway-7b76d459b9-92tht            Started container gateway
10m         Normal    Created                        pod/gateway-7b76d459b9-92tht            Created container: gateway
10m         Normal    ScalingReplicaSet              deployment/order                        Scaled up replica set order-556547d684 from 3 to 4
10m         Normal    SuccessfulCreate               replicaset/order-556547d684             Created pod: order-556547d684-m6gfl
10m         Normal    Pulling                        pod/order-556547d684-m6gfl              Pulling image "ghcr.io/incheon-soda/shoply-order:latest"
10m         Normal    SuccessfulRescale              horizontalpodautoscaler/order-hpa       New size: 4; reason: cpu resource utilization (percentage of request) above target
10m         Normal    Pulled                         pod/order-556547d684-m6gfl              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 1.475s (1.475s including waiting). Image size: 69825511 bytes.
10m         Normal    Started                        pod/order-556547d684-m6gfl              Started container order
10m         Normal    Created                        pod/order-556547d684-m6gfl              Created container: order
9m22s       Normal    SuccessfulCreate               replicaset/gateway-7b76d459b9           Created pod: gateway-7b76d459b9-v6tnz
9m22s       Normal    ScalingReplicaSet              deployment/gateway                      Scaled up replica set gateway-7b76d459b9 from 3 to 4
9m22s       Normal    SuccessfulRescale              horizontalpodautoscaler/gateway-hpa     New size: 4; reason: cpu resource utilization (percentage of request) above target
9m22s       Normal    Pulling                        pod/gateway-7b76d459b9-v6tnz            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
9m21s       Normal    Pulled                         pod/gateway-7b76d459b9-v6tnz            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 745ms (745ms including waiting). Image size: 63587715 bytes.
9m21s       Normal    Created                        pod/gateway-7b76d459b9-v6tnz            Created container: gateway
9m21s       Normal    Started                        pod/gateway-7b76d459b9-v6tnz            Started container gateway
8m7s        Normal    ScalingReplicaSet              deployment/payment                      Scaled up replica set payment-84d4c68676 from 3 to 4
8m7s        Normal    SuccessfulRescale              horizontalpodautoscaler/payment-hpa     New size: 4; reason: cpu resource utilization (percentage of request) above target
8m7s        Normal    SuccessfulCreate               replicaset/payment-84d4c68676           Created pod: payment-84d4c68676-bwxlv
8m7s        Normal    SuccessfulRescale              horizontalpodautoscaler/order-hpa       New size: 5; reason: cpu resource utilization (percentage of request) above target
8m7s        Normal    SuccessfulCreate               replicaset/order-556547d684             Created pod: order-556547d684-p7jkh
8m7s        Normal    ScalingReplicaSet              deployment/order                        Scaled up replica set order-556547d684 from 4 to 5
8m6s        Normal    Pulled                         pod/payment-84d4c68676-bwxlv            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 778ms (778ms including waiting). Image size: 62780980 bytes.
8m5s        Normal    Pulled                         pod/order-556547d684-p7jkh              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 771ms (1.498s including waiting). Image size: 69825511 bytes.
7m52s       Normal    SuccessfulCreate               replicaset/inventory-7c5c586469         Created pod: inventory-7c5c586469-cs555
7m52s       Normal    SuccessfulCreate               replicaset/gateway-7b76d459b9           Created pod: gateway-7b76d459b9-qplgl
7m52s       Normal    ScalingReplicaSet              deployment/gateway                      Scaled up replica set gateway-7b76d459b9 from 4 to 5
7m52s       Normal    ScalingReplicaSet              deployment/inventory                    Scaled up replica set inventory-7c5c586469 from 2 to 3
7m52s       Normal    SuccessfulRescale              horizontalpodautoscaler/inventory-hpa   New size: 3; reason: cpu resource utilization (percentage of request) above target
7m52s       Normal    SuccessfulRescale              horizontalpodautoscaler/gateway-hpa     New size: 5; reason: cpu resource utilization (percentage of request) above target
7m51s       Normal    Pulling                        pod/gateway-7b76d459b9-qplgl            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
7m51s       Normal    Pulled                         pod/inventory-7c5c586469-cs555          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 752ms (753ms including waiting). Image size: 63283423 bytes.
7m50s       Normal    Created                        pod/gateway-7b76d459b9-qplgl            Created container: gateway
7m50s       Normal    Pulled                         pod/gateway-7b76d459b9-qplgl            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 794ms (1.539s including waiting). Image size: 63587715 bytes.
7m50s       Normal    Started                        pod/gateway-7b76d459b9-qplgl            Started container gateway
7m37s       Normal    SuccessfulRescale              horizontalpodautoscaler/payment-hpa     New size: 5; reason: cpu resource utilization (percentage of request) above target
7m37s       Normal    SuccessfulCreate               replicaset/payment-84d4c68676           Created pod: payment-84d4c68676-jdfrk
7m37s       Normal    SuccessfulCreate               replicaset/order-556547d684             Created pod: order-556547d684-9q9xj
7m37s       Normal    SuccessfulRescale              horizontalpodautoscaler/order-hpa       New size: 6; reason: cpu resource utilization (percentage of request) above target
7m37s       Normal    ScalingReplicaSet              deployment/order                        Scaled up replica set order-556547d684 from 5 to 6
7m37s       Normal    ScalingReplicaSet              deployment/payment                      Scaled up replica set payment-84d4c68676 from 4 to 5
7m36s       Normal    Pulled                         pod/payment-84d4c68676-jdfrk            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 762ms (762ms including waiting). Image size: 62780980 bytes.
7m35s       Normal    Pulled                         pod/order-556547d684-9q9xj              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 759ms (1.46s including waiting). Image size: 69825511 bytes.
7m22s       Normal    ScalingReplicaSet              deployment/gateway                      Scaled up replica set gateway-7b76d459b9 from 5 to 6
7m22s       Normal    SuccessfulCreate               replicaset/gateway-7b76d459b9           Created pod: gateway-7b76d459b9-dx5zq
7m22s       Normal    SuccessfulRescale              horizontalpodautoscaler/gateway-hpa     New size: 6; reason: cpu resource utilization (percentage of request) above target
7m21s       Normal    Pulled                         pod/gateway-7b76d459b9-dx5zq            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 763ms (763ms including waiting). Image size: 63587715 bytes.
7m21s       Normal    Started                        pod/gateway-7b76d459b9-dx5zq            Started container gateway
7m21s       Normal    Pulling                        pod/gateway-7b76d459b9-dx5zq            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
7m21s       Normal    Created                        pod/gateway-7b76d459b9-dx5zq            Created container: gateway
7m13s       Normal    Pulled                         pod/inventory-7c5c586469-cs555          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 713ms (713ms including waiting). Image size: 63283423 bytes.
7m12s       Normal    Pulled                         pod/order-556547d684-zcbhh              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 732ms (732ms including waiting). Image size: 69825511 bytes.
7m11s       Normal    Pulled                         pod/order-556547d684-9q9xj              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 731ms (731ms including waiting). Image size: 69825511 bytes.
7m9s        Normal    Pulled                         pod/order-556547d684-p7jkh              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 740ms (740ms including waiting). Image size: 69825511 bytes.
7m7s        Normal    ScalingReplicaSet              deployment/inventory                    Scaled up replica set inventory-7c5c586469 from 3 to 4
7m7s        Normal    SuccessfulRescale              horizontalpodautoscaler/payment-hpa     New size: 6; reason: cpu resource utilization (percentage of request) above target
7m7s        Normal    Pulled                         pod/inventory-7c5c586469-k54j5          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 827ms (827ms including waiting). Image size: 63283423 bytes.
7m7s        Normal    SuccessfulRescale              horizontalpodautoscaler/inventory-hpa   New size: 4; reason: cpu resource utilization (percentage of request) above target
7m7s        Normal    Pulled                         pod/payment-84d4c68676-kjxzw            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 771ms (771ms including waiting). Image size: 62780980 bytes.
7m7s        Normal    SuccessfulCreate               replicaset/payment-84d4c68676           Created pod: payment-84d4c68676-79qq4
7m7s        Normal    ScalingReplicaSet              deployment/payment                      Scaled up replica set payment-84d4c68676 from 5 to 6
7m7s        Normal    SuccessfulCreate               replicaset/inventory-7c5c586469         Created pod: inventory-7c5c586469-rrrlv
7m6s        Normal    Pulled                         pod/payment-84d4c68676-79qq4            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 772ms (772ms including waiting). Image size: 62780980 bytes.
7m6s        Normal    Pulled                         pod/inventory-7c5c586469-rrrlv          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 716ms (716ms including waiting). Image size: 63283423 bytes.
7m4s        Normal    Pulled                         pod/payment-84d4c68676-k9bk8            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 769ms (769ms including waiting). Image size: 62780980 bytes.
7m3s        Normal    Pulled                         pod/payment-84d4c68676-jdfrk            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 740ms (740ms including waiting). Image size: 62780980 bytes.
6m52s       Normal    SuccessfulCreate               replicaset/order-556547d684             Created pod: order-556547d684-7dddm
6m52s       Normal    SuccessfulRescale              horizontalpodautoscaler/gateway-hpa     New size: 7; reason: cpu resource utilization (percentage of request) above target
6m52s       Normal    SuccessfulCreate               replicaset/gateway-7b76d459b9           Created pod: gateway-7b76d459b9-pl28d
6m52s       Normal    ScalingReplicaSet              deployment/gateway                      Scaled up replica set gateway-7b76d459b9 from 6 to 7
6m52s       Normal    SuccessfulRescale              horizontalpodautoscaler/order-hpa       New size: 7; reason: cpu resource utilization (percentage of request) above target
6m52s       Normal    ScalingReplicaSet              deployment/order                        Scaled up replica set order-556547d684 from 6 to 7
6m51s       Normal    Pulled                         pod/gateway-7b76d459b9-pl28d            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 733ms (733ms including waiting). Image size: 63587715 bytes.
6m51s       Normal    Pulled                         pod/order-556547d684-7dddm              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 741ms (741ms including waiting). Image size: 69825511 bytes.
6m51s       Normal    Pulling                        pod/gateway-7b76d459b9-pl28d            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
6m50s       Normal    Created                        pod/gateway-7b76d459b9-pl28d            Created container: gateway
6m50s       Normal    Started                        pod/gateway-7b76d459b9-pl28d            Started container gateway
6m38s       Normal    Pulled                         pod/inventory-7c5c586469-rrrlv          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 828ms (828ms including waiting). Image size: 63283423 bytes.
6m37s       Normal    SuccessfulCreate               replicaset/product-7f7cb5797d           Created pod: product-7f7cb5797d-8l85p
6m37s       Normal    SuccessfulRescale              horizontalpodautoscaler/payment-hpa     New size: 7; reason: cpu resource utilization (percentage of request) above target
6m37s       Normal    ScalingReplicaSet              deployment/order                        Scaled up replica set order-556547d684 from 7 to 8
6m37s       Normal    SuccessfulCreate               replicaset/payment-84d4c68676           Created pod: payment-84d4c68676-bm2nz
6m37s       Normal    SuccessfulRescale              horizontalpodautoscaler/order-hpa       New size: 8; reason: cpu resource utilization (percentage of request) above target
6m37s       Normal    SuccessfulCreate               replicaset/order-556547d684             Created pod: order-556547d684-v5fsl
6m37s       Normal    ScalingReplicaSet              deployment/payment                      Scaled up replica set payment-84d4c68676 from 6 to 7
6m36s       Normal    Created                        pod/product-7f7cb5797d-8l85p            Created container: product
6m36s       Normal    Pulling                        pod/product-7f7cb5797d-8l85p            Pulling image "ghcr.io/incheon-soda/shoply-product:latest"
6m36s       Normal    Pulled                         pod/product-7f7cb5797d-8l85p            Successfully pulled image "ghcr.io/incheon-soda/shoply-product:latest" in 719ms (719ms including waiting). Image size: 64210416 bytes.
6m36s       Normal    Started                        pod/product-7f7cb5797d-8l85p            Started container product
6m35s       Normal    Pulled                         pod/payment-84d4c68676-bm2nz            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 863ms (863ms including waiting). Image size: 62780980 bytes.
6m35s       Normal    Pulled                         pod/order-556547d684-v5fsl              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 754ms (1.554s including waiting). Image size: 69825511 bytes.
6m31s       Normal    Pulled                         pod/payment-84d4c68676-79qq4            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 741ms (741ms including waiting). Image size: 62780980 bytes.
6m28s       Normal    Pulled                         pod/inventory-7c5c586469-k54j5          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 755ms (756ms including waiting). Image size: 63283423 bytes.
6m26s       Normal    Pulled                         pod/order-556547d684-7dddm              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 771ms (771ms including waiting). Image size: 69825511 bytes.
6m26s       Normal    Pulled                         pod/order-556547d684-p7jkh              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 747ms (1.119s including waiting). Image size: 69825511 bytes.
6m22s       Normal    SuccessfulRescale              horizontalpodautoscaler/gateway-hpa     New size: 8; reason: cpu resource utilization (percentage of request) above target
6m22s       Normal    ScalingReplicaSet              deployment/gateway                      Scaled up replica set gateway-7b76d459b9 from 7 to 8
6m22s       Normal    SuccessfulRescale              horizontalpodautoscaler/inventory-hpa   New size: 5; reason: cpu resource utilization (percentage of request) above target
6m22s       Normal    SuccessfulCreate               replicaset/gateway-7b76d459b9           Created pod: gateway-7b76d459b9-s7r7h
6m22s       Normal    SuccessfulCreate               replicaset/inventory-7c5c586469         Created pod: inventory-7c5c586469-m7f8s
6m22s       Normal    ScalingReplicaSet              deployment/inventory                    Scaled up replica set inventory-7c5c586469 from 4 to 5
6m21s       Normal    Pulled                         pod/inventory-7c5c586469-m7f8s          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 764ms (764ms including waiting). Image size: 63283423 bytes.
6m21s       Normal    Pulling                        pod/gateway-7b76d459b9-s7r7h            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
6m20s       Normal    Created                        pod/gateway-7b76d459b9-s7r7h            Created container: gateway
6m20s       Normal    Started                        pod/gateway-7b76d459b9-s7r7h            Started container gateway
6m20s       Normal    Pulled                         pod/gateway-7b76d459b9-s7r7h            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 751ms (1.432s including waiting). Image size: 63587715 bytes.
6m20s       Normal    Pulled                         pod/payment-84d4c68676-kjxzw            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 807ms (807ms including waiting). Image size: 62780980 bytes.
6m19s       Normal    Pulled                         pod/inventory-7c5c586469-cs555          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 737ms (960ms including waiting). Image size: 63283423 bytes.
6m17s       Normal    Pulled                         pod/order-556547d684-9q9xj              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 765ms (765ms including waiting). Image size: 69825511 bytes.
6m16s       Normal    Pulled                         pod/payment-84d4c68676-bwxlv            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 834ms (837ms including waiting). Image size: 62780980 bytes.
6m15s       Normal    Pulled                         pod/payment-84d4c68676-jdfrk            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 828ms (1.384s including waiting). Image size: 62780980 bytes.
6m14s       Normal    Pulled                         pod/order-556547d684-zcbhh              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 706ms (706ms including waiting). Image size: 69825511 bytes.
6m6s        Warning   Unhealthy                      pod/inventory-7c5c586469-k54j5          Readiness probe failed: HTTP probe failed with statuscode: 503
6m3s        Warning   Unhealthy                      pod/product-7f7cb5797d-8l85p            Readiness probe failed: HTTP probe failed with statuscode: 503
5m52s       Normal    ScalingReplicaSet              deployment/gateway                      Scaled up replica set gateway-7b76d459b9 from 8 to 9
5m52s       Normal    SuccessfulCreate               replicaset/gateway-7b76d459b9           Created pod: gateway-7b76d459b9-v5ck6
5m52s       Normal    SuccessfulCreate               replicaset/order-556547d684             Created pod: order-556547d684-btvvm
5m52s       Normal    SuccessfulRescale              horizontalpodautoscaler/order-hpa       New size: 9; reason: cpu resource utilization (percentage of request) above target
5m52s       Normal    ScalingReplicaSet              deployment/order                        Scaled up replica set order-556547d684 from 8 to 9
5m52s       Normal    SuccessfulRescale              horizontalpodautoscaler/gateway-hpa     New size: 9; reason: cpu resource utilization (percentage of request) above target
5m51s       Normal    Pulled                         pod/gateway-7b76d459b9-v5ck6            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 737ms (737ms including waiting). Image size: 63587715 bytes.
5m51s       Normal    Pulling                        pod/gateway-7b76d459b9-v5ck6            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
5m51s       Normal    Pulled                         pod/order-556547d684-7dddm              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 761ms (761ms including waiting). Image size: 69825511 bytes.
5m51s       Normal    Created                        pod/gateway-7b76d459b9-v5ck6            Created container: gateway
5m50s       Normal    Started                        pod/gateway-7b76d459b9-v5ck6            Started container gateway
5m50s       Normal    Pulled                         pod/order-556547d684-btvvm              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 775ms (1.296s including waiting). Image size: 69825511 bytes.
5m46s       Normal    Pulled                         pod/inventory-7c5c586469-rrrlv          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 734ms (734ms including waiting). Image size: 63283423 bytes.
5m41s       Normal    Pulled                         pod/payment-84d4c68676-bm2nz            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 695ms (695ms including waiting). Image size: 62780980 bytes.
5m40s       Normal    Pulled                         pod/order-556547d684-v5fsl              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 729ms (729ms including waiting). Image size: 69825511 bytes.
5m34s       Normal    Pulled                         pod/inventory-7c5c586469-m7f8s          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 1.031s (1.031s including waiting). Image size: 63283423 bytes.
5m29s       Normal    Pulled                         pod/order-556547d684-p7jkh              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 755ms (755ms including waiting). Image size: 69825511 bytes.
